,x,y,a,b,c,d,L
27,1.5671885199343225,-0.7415339203155975,-0.741286983462844,1.823410860922451,-2.480330228229414,0.23705514267960326,1
28,0.15880140503621767,-0.22859973594633953,0.11415053048110743,2.2920212131185114,-2.1335184830664184,0.13220463685959596,1
29,-1.5842650055569725,-0.705059910529006,1.5440695510131572,-0.6983670360406221,1.497181221980958,0.6434919696763008,1
30,1.669568101542397,-0.16433316395444675,-0.6727334765882124,0.26156800213912756,-0.10180001772760194,-1.3323034803654483,1
31,-1.584347505188696,-2.2897683222812555,1.8167744778304802,0.116350757071368,-0.3569176288803592,2.397353286806678,1
32,2.024942174128408,1.7408857387054253,-2.1052315460093807,-0.2111165255353451,-0.23351865364958313,-0.6150223757585515,1
33,1.4989643658832126,0.8649133096922464,-1.6574670959353062,1.165941838337954,-2.1169983546331075,0.8773460747070946,1
34,0.08661242307302808,-2.0692160966085478,0.7199353719137046,0.7193640181638644,-1.2620969478719748,1.4277060503431929,1
35,-0.3094220205114506,1.080459366214017,0.10971203999704249,0.9566199865544764,0.033841439142174745,-1.110637296881852,1
36,0.15599782307971244,1.14705521984756,-1.1295767259528726,-1.3861811060688733,0.43008069709040075,2.3881819428772326,1
37,-0.47818529009829736,0.1402158686478182,-0.2276476910496651,-1.0642694821123513,0.27100467856254185,2.4240056491979165,1
38,1.4546370759607938,-0.41816638874776524,-0.878389856050468,-0.6529785605527224,-0.06733046433518519,0.648499577815021,1
39,-0.12393241531621746,2.0201569437030162,-0.7946519814963368,-1.2945770992943841,1.6014976646885093,-0.04203986947203253,1
40,-2.241591773505335,0.5404578847121833,1.2563029437972564,-0.26133716846563027,1.0728091672669913,1.076976041902613,1
41,0.5544912987408076,0.10779417224315846,-0.42085103987173544,1.9343176864398268,-2.1137342951993316,0.32323065477820145,1
42,0.17243853621419214,0.04807433295846475,-0.3639327900912046,-1.571996591825331,1.0646438808155785,1.6637914078053124,1
43,1.7180833621063019,-0.24552561355741298,-0.9201108185230398,-0.07059884449255971,-0.29706504400463096,-0.8225954831119204,1
44,-2.000937146867217,0.45064860944903995,1.0048035377240447,-0.23161634834755396,0.690934886377466,1.6888999628073935,1
45,-0.9681990257432126,-1.7288090562861669,1.3418022902670974,0.6181728896844512,-0.631576391179636,1.755247748733582,1
46,0.5528951635859298,-0.15240124615859973,-0.32862440263654874,1.8114975637317539,-2.068252451577521,0.18524290010560468,1
47,-1.3182640782789943,-1.5374829963072705,1.1980836069823886,-0.0015710412733920265,-0.45800881934809534,2.769007747521969,1
48,-0.8316909080783326,0.8912225203383058,0.22391054937488913,-1.5614206140983526,2.068773325108104,0.6256295560588296,1
49,-1.4304631508158137,-0.940990639377867,0.9560676260818844,-0.5797794283559735,0.120460890326062,2.9980663768756366,1
50,-1.3088029070742255,-2.2548871434016817,1.6095235636506953,0.2240218850590059,-0.5686648082335227,2.1416949394232594,1
51,1.556068295579023,-1.034733557372943,-0.5929057287813648,1.7825925626034749,-2.4470692819601245,0.42579390713427673,1
52,0.2084863273262212,2.040330247900437,-0.9229590069590248,-0.7708925788737069,1.1737911401823156,-0.5764541539434385,1
53,-0.8062914401075217,-2.0041545796157063,1.478529044867038,0.913222280900151,-0.7666102108893029,1.2793324900858258,1
54,-0.4977923370264554,0.582168726756402,0.4575968824826393,0.5604124778132261,0.439157676881999,-1.2704303463639945,1
55,-0.15196023006472525,2.3011326934316654,-0.815572726996905,-1.3446617410126085,1.8626887503857388,-0.05605439468153495,1
56,0.7519934097850982,1.1934209263033555,-0.6349759978434208,0.5701328782203154,0.10532946218129657,-1.7054035245883223,1
57,-0.3599477175721941,1.5864002597395368,-0.13642030782318337,-0.008413173443059252,0.9620250999640352,-1.123164551469758,1
58,2.0814153811043776,0.617539842560919,-1.4095678474809514,0.37939211822710917,-0.4995725895237153,-1.2282446565111655,1
59,0.3800778224747179,1.906096311136413,-0.7771722427910199,-0.2510677548992309,0.982897402928322,-1.1514694325329002,1
60,-0.45775397561583353,-0.11037944058926863,0.49125449859919323,1.776833546747442,-1.362457965754158,0.2560496696292649,1
61,1.8250846074818319,1.4611880755934377,-1.4804416843073147,0.6888011897143104,-0.36341187525367025,-1.8085663444031121,1
62,-0.28711706944705817,-0.19451418146554367,0.6607203339709424,1.6384550160672595,-0.7986455990379765,-0.9044739466115079,1
63,1.342562508771289,-0.4044511861297826,-0.8173878788099933,2.0806923657191665,-2.777356800697647,0.49306951518567166,1
64,-1.7270814941651123,-0.7354917301443347,0.9407930620284939,-0.680243064036335,0.09925596378387569,3.2936173466700307,1
65,-1.0499979428174977,0.03324753349970244,0.6587355329471324,0.7333785561016473,-0.43265789952517775,0.5940187876645587,1
66,-1.6092648699246253,0.778021744842591,0.778668970728813,-2.2583592298189683,2.98445404619456,0.4561283211734415,1
67,-1.9464958711956373,-1.0823783687675006,1.9046202174664382,-0.8138309294302164,1.5941971243999546,0.9452409492561602,1
68,1.6005597507841696,0.9771057175744912,-1.7799763595436746,0.24350987088403214,-1.2257971216127208,0.712189172673208,1
69,0.34882434184046507,1.0949497333935048,-1.1484804655966452,-1.5475733055090704,0.6943864495497497,1.6433832680781761,1
70,0.5048583691059312,-0.736722267665326,0.4896635262623423,0.6820625171300194,0.0654006368352702,-1.3460746550365104,1
71,-1.192500771097552,-1.5353210898952248,1.8215315168068473,0.5285532729506904,0.38668789967022743,-0.16259431814428338,1
72,0.8176558282321839,0.1995224226170894,-0.7674115100524143,1.5199190765949457,-2.037563845850501,0.5570850702789266,1
73,-1.983553537457674,-1.6286931043866129,2.1996523466204767,-0.9098624542472766,1.6969205056439427,0.5657519646643421,1
74,1.5515390698512788,2.5885610521752533,-2.111888982679424,-0.5251244919800455,0.44144664864772953,-0.6304062471866472,1
75,-1.2019475641779622,0.36006176598539696,0.5412263350007787,0.9798844417000844,-0.7393175698910922,1.4483947765599778,1
76,0.18309055523700846,-0.425545195359718,0.2816991249649595,-1.3901624449452707,1.7111060547524803,-0.6410980628514275,1
77,-2.1625226129238806,-0.7126717146711121,1.7788719061812246,-0.6454044950442527,1.327953979811709,1.673567117388968,1
78,0.7285996742813058,1.7570457959967039,-1.1081160940684498,-0.508528093009632,0.7779413751507425,-0.873300494563527,1
79,1.4439024467604085,2.1014120196727015,-1.793595060081155,-0.5962188671665084,0.5543432134373086,-0.7498607853020084,1
80,1.132543868127832,1.3918367424960791,-1.6603353778102532,0.1823445943402338,-0.978634739336829,1.1706041598653587,1
81,-1.765762801557092,0.006467344523396035,1.1205245655677059,0.46860423263235046,0.013149441469365197,1.0320938033536609,1
82,2.708825168339301,0.07851294038099815,-1.8876759592055974,1.4120803309878656,-2.400094140678761,0.004546013042489361,1
83,-0.6764910602160988,-0.4142557450279559,0.9332865088242871,-1.1625581684152793,1.9383843808197982,-0.13122013459293969,1
84,1.7718470411384142,-0.9956006533260466,-0.8405367201391938,0.015461405542250672,-0.9202884580082704,0.4603000957936257,1
85,1.8277937116489968,-0.22164784049163833,-1.2949842177015953,1.20226243717033,-2.1860850014161626,0.5325671008426682,1
86,-0.10333854354897809,0.7726734852043122,-0.6965982918140748,-0.14595331901767694,-0.5779083229551387,2.542049957494609,1
87,0.47720957062290525,-0.6958889895893897,0.39297418404662043,-0.6025866755071931,1.1698556246339495,-1.2613913948764184,1
88,-2.0579061287004357,-0.17925767253955627,1.2873760752623091,-0.26975360444486896,0.6073419537294953,1.9103371841311834,1
89,-0.704636112330324,1.0909237476578268,0.02917377192871229,-2.0514244536242225,2.4960596328091498,0.20163331396046913,1
90,-1.3532018554283334,-0.3002211084805134,0.608153598628957,0.008492881053476342,-0.445608647704409,2.9344562827301983,1
91,-1.9917525847018331,-2.0991756391600545,1.9415082665220642,-0.24336907405198094,0.03545738323422187,2.6756151043373513,1
92,0.7156518770961526,-0.1927492912392256,0.13753497886316746,1.6274632486294414,-0.8294907050461793,-1.453834598262677,1
93,0.2946485024644112,-0.37687791236716844,0.48989789506377746,0.3104562012118915,0.5871101790129061,-1.392096448914006,1
94,-0.5400860545101642,0.8537243992000974,0.23936539793369394,0.47274755114257755,0.31962158941474356,-0.6564815266044781,1
95,-2.3727516071291443,-0.7781487367543788,1.602238364353356,-0.722767290743002,0.7763436755661903,2.6047065014827684,1
96,2.239988969177584,0.5788984493077547,-1.8874939137319053,1.8699670803692272,-2.8260674893476994,0.6627648427793607,1
97,1.511845345448561,-0.8117180237085349,-0.7851555382047759,-0.34379309231754734,-0.5263906623519785,0.45153389789049053,1
98,1.6143141503208631,-0.870625862574242,-0.8644885587273496,0.970820124859338,-1.9561089545674166,1.2952061550952942,1
99,-1.9620518630836057,-1.539100711203917,1.8884334564135683,-0.18436335229779333,0.4600776908374074,1.8905114020043778,1
100,-1.7454370021926093,-0.021307698543458597,0.7518256916726007,-0.49752812720350525,0.23443480981263903,2.5119502069743413,1
101,-1.578086305321478,0.967264071007776,0.6219858963430054,0.033064555162337195,0.6000850032099716,1.1166433285768604,1
102,-1.541585021208843,1.009090644225036,0.765891924812198,-0.46691518322838504,1.4662046558689743,0.1616393419276645,1
103,-1.381401440545662,-1.4176065514565097,1.5803533502775462,0.40742591565069997,-0.04572720709777911,1.4468024274398206,1
104,0.37194783314064783,-0.25304151358617566,-0.5513644419001524,-0.9701660208723479,-0.013656543373484764,2.350917655351018,1
105,1.0076842969161768,-0.16727471933836624,-0.7106427153391419,1.526959784831652,-2.107835637932125,0.3624712572847697,1
106,-1.7278998538563215,-0.23047607110117693,1.3662011453034013,-1.3582653045422648,2.132291670191569,0.5656120125577134,1
107,-2.4401353427666206,-0.49404927297924883,1.7575858579991648,-0.23132271213292488,0.8123098123853848,1.8751857322617003,1
108,-1.9121839714911768,-0.8654186205937081,1.7702460666508328,-0.6676325243609235,1.4305220655777044,1.273557533057615,1
109,2.018715469689912,0.4798473696094766,-1.319290643239805,0.303394087262962,-0.4434125344431835,-1.236409895329469,1
110,1.465022867598584,-0.8289800375112498,-0.7722025445710327,-0.27970774648874985,-0.6286545125659813,0.5872622545108788,1
111,-1.9090895805775214,1.0205499653252454,0.921075770886626,-0.3534002716647049,1.307012198185681,0.6683772475355693,1
112,-1.6921181951063788,-0.40309223433395347,0.875778944389195,-0.5909137445105817,0.2472612038486392,3.087568214430264,1
113,0.5315055183368242,2.0078851075109805,-1.5251168288568326,-1.6986855257640177,1.1878424938981573,1.0560272293948962,1
114,-0.8284052263082192,-1.151650455903398,1.3857367742910038,-0.27072020563768756,1.0621380720080782,-0.4047072344325621,1
115,0.5357642568854364,0.3938137026736529,-0.7518630660482393,1.5991189099602365,-2.1732670824976257,1.0991996781893425,1
116,0.17014445633649034,0.18657601272363245,-0.30355945370937254,1.4393520485891753,-1.6897504869477977,0.8511442683807542,1
117,-1.395363152998712,-0.6850788322418698,0.7231255482391963,-0.4832010204736866,-0.1509898682885028,3.4207564965230906,1
118,2.2231868240542645,-0.3116387246041884,-1.2246690916288445,0.5008599940742071,-1.0386500778818202,-0.6096993844390384,1
119,2.275660404462408,-0.2628066142497354,-1.3081274474007778,0.6217220906687945,-1.2251231952576778,-0.6179989472846409,1
120,0.19015847098104455,1.0418250660118822,-0.6494770090109561,-1.8723219245016338,1.8053514434726483,0.7191519390769262,1
121,-2.3803315255109787,-0.9745361107266157,1.857595042318895,-0.15435344631619508,0.5146758947163902,2.260056430710589,1
122,-0.2765880987592164,0.07670014041392453,-0.21248991357873953,-1.900535962415612,1.2756681769128413,1.8639202937647583,1
123,0.10801569234090375,1.8271811189378515,-0.7244262865615354,-0.6760247073399486,1.162368945495633,-0.5170933226522725,1
124,-1.269993420795066,0.7460357100000248,0.7031244686149972,-1.3291100586907785,2.2114012851257314,0.3481289319251599,1
125,-1.3825663739301366,-2.253570982466657,1.9302040586730875,0.7907581325923991,-0.5664873716430177,1.2526047780313738,1
126,1.0566714894283828,-0.8138017504372196,-0.5458284575625226,-0.8495849857977619,0.0007978096638799892,1.130267296839381,1
127,-1.5615538362405363,-0.014741333697850578,1.2169109130660196,-1.7329062476098975,2.5904329038035496,0.40122013585323213,1
128,0.171256949277113,0.33920818224052374,-0.4024823868326898,-1.610885070291832,1.316385428144089,1.0905222130183727,1
129,0.04907860083699167,-1.3795315877969956,0.9163030379962822,1.7967713723767895,-1.294618283344229,-0.6221233649021127,1
130,1.3198786772094544,1.2588673106955088,-0.9989350674022447,0.8006031892939799,-0.21972733619350637,-1.8733084014104016,1
131,0.0006916591796383709,0.8010595616202748,-0.46769573983449314,-2.11500841837242,1.9813681595033468,1.070980248558508,1
132,-0.33503345419351666,-1.503583546399986,1.0916299618840102,1.8870771842887488,-1.5424342611142314,0.11977615984448187,1
133,-0.7732669691452845,-0.04234654332184351,0.5735569886308776,-1.8979360574466502,2.2294365222412775,0.73310966955603,1
134,-0.2726895157393374,0.5179376554845387,-0.5221995326766691,-0.9981438172821097,0.19899289167397283,2.1146516629556116,1
135,-2.291239410952099,-0.6108552608272166,1.4050358317208846,-0.3917486574125074,0.2997256490749608,2.9542522296271922,1
136,2.3932141078680313,-0.13371771120483988,-1.3936439531728064,0.663031443349297,-1.1908229530317183,-0.507133594503189,1
137,-1.3009273437010116,-1.1965863915508586,1.7455625228859393,-0.5330288029279668,1.526640113447975,-0.1271167213390052,1
138,1.450107707199157,1.830076516227787,-1.853006268507766,-0.3302245707192506,-0.0956037428693372,0.03641403797801862,1
139,-0.7166327125443205,0.6665199507198863,0.4356309854790692,1.2459436319582469,-0.4247944228245427,-0.39954471372308775,1
140,1.008683431809456,-1.1207657940544657,-0.4232197133861829,0.6202001677320343,-1.57872195674941,1.8287074662252951,1
141,2.6142975622654143,0.3340014524706821,-1.8545721138861098,1.3590251582293758,-2.119870371265499,-0.2826272841931683,1
142,1.250782053257895,-1.1111515412312025,-0.5682325684904386,0.412953472119031,-1.4097880970732155,1.3374952466504744,1
143,1.0341658222142494,-0.6121235626016708,-0.5639376203802706,-0.42479345039824506,-0.2810395307497178,1.1268322220816764,1
144,0.1715255181801011,0.5342888444395797,-0.6010911940075291,-2.061066897511754,1.5646988721163766,1.475543952610654,1
145,0.15875521780885538,-0.5025673458166167,-0.24570991991620317,-1.7762722944809906,0.9410403266408227,1.5422952318714802,1
146,-1.2639319411859808,1.5321008852704496,0.3030560444890824,-1.3604911117138954,2.234772144776529,0.5207260330607137,1
147,0.8442994631028261,0.04956746665640899,-0.19512186406173704,-0.379924169647084,0.8835473712828449,-0.9595523243743475,1
148,0.12908667590189254,2.023754731240346,-1.0663686653937843,-1.4503039505967175,1.4704080269513875,0.20313939738876746,1
149,2.106037165686122,1.804385533863149,-2.147912819415322,0.31854353833456783,-0.7039464776159408,-0.684382977123376,1
150,2.396692098029407,0.5260192541032269,-1.478107701216853,0.36431088430540626,-0.39781493460647854,-1.6957472534272624,1
151,-1.2705103472816957,0.05238683073478079,0.6174389467079483,0.7459633007408468,-0.7292089238718651,1.678424561543732,1
152,1.3426684142714946,-1.0533813403517944,-0.5438542283311588,0.64471186277578,-1.4431332455183972,0.5271553112137398,1
153,-0.15329556900548574,1.0629673910102195,-0.4088244068335934,-2.052786322545077,2.1448093308826244,0.5361733963303912,1
154,-0.17953306673640185,0.5213359373685158,-0.29610065449536854,-1.9495375357063316,1.6991390973477083,1.0874468474536485,1
155,1.1795369590273306,0.1688829474457253,-0.45006998810527016,0.30260731473367974,0.14567261552883598,-1.7301778735523623,1
156,-0.9083544486271027,0.45625102211696245,0.5890991214428662,1.1929295440184238,-0.46683472764283174,0.0584255358759187,1
157,0.4596646782872571,1.18725031187236,-1.22050989132338,-0.14055789687244416,-0.653546895614699,2.0048182486870294,1
158,2.0981462143684744,1.282622076348345,-2.190169222706022,1.0399413995287932,-2.0395115542240183,0.7069317670219757,1
159,0.19330036827380337,1.0323791783762535,-0.952047854392598,-1.9544714498600173,1.2760552877248785,1.3888379459964741,1
160,0.5784849533349705,-0.34202370528003434,0.06857100823447404,-0.46272003874286094,0.8363233032667452,-0.292082032382739,1
161,1.338731028207102,1.280512802708964,-1.6990534766072969,0.9252292980856247,-1.704092420384153,0.9275376003899539,1
162,1.2378674115383062,1.9901454082732646,-2.029304359503692,-0.706479720633882,-0.12411617856193102,0.93257068685332,1
163,1.4838984084179039,0.08945037155249858,-0.7133683549797774,0.05760882743192686,0.08900324257892095,-1.4089775724395994,1
164,0.7010339192233103,2.121659799259446,-1.1381496858742435,-0.42762781412670425,0.9740221608609733,-1.3349923706918483,1
165,-1.0779716010789846,1.0555448486428962,0.3039452354296806,-1.5828880629781437,2.168351781401417,0.3152344862324389,1
166,1.6814518482285497,-0.35475481267793696,-0.7384613123356852,-0.4460772303680358,0.29585164124727814,-1.0121735779870344,1
167,-0.015945434241529832,-0.4703154752825379,0.47552529486301787,-0.8534161783445512,1.3182058585465188,-0.06323360616240603,1
168,-0.44526668806063074,-0.2542969591816797,0.6764921256162081,1.7221440272329875,-1.0687234232428817,-0.43106718791958043,1
169,1.4940578670831164,-0.38734561864979233,-0.9062726147906432,1.5413511773996873,-2.2471841585476495,0.09510795521280846,1
170,-1.9783490609729528,-0.6918791135864262,1.2434815435229098,-0.19548708474048115,0.012221997226921855,2.7456520760000718,1
171,0.6636914390177766,-0.37201115951721353,-0.44532989060391626,-0.995898371020524,0.3969188693132546,1.093353738396762,1
172,-1.1714270334935264,0.2528842137306484,0.3925639111949981,0.2727516284464002,-0.40616662581928176,2.1034704222392895,1
173,0.0004705618170262882,0.7240819233066579,-0.30550108062570414,1.6978217872530073,-1.5842714633807313,0.5567462344384225,1
174,1.5246215807898817,-0.08481613025861956,-1.006976811534326,-0.6870294173596968,0.11288124482230688,0.49840185628489797,1
175,-1.137711271414532,-1.037017560067304,1.4507093193628107,-1.0801161481968298,1.8068059554406144,0.0589959389269622,1
176,1.8528928473844664,-0.9425929852112498,-0.8536033747438774,1.196547874551119,-1.9934547618656573,0.3375646312446094,1
177,-0.13000087272719255,0.3606769156707017,-0.11868901443766273,1.46324099458656,-1.4699429805183764,0.5331190025908251,1
178,-0.1450882721114048,0.27598432477997026,-0.11979471515137546,-2.2419322976175993,2.1332389199834134,0.8464305693797765,1
179,0.11691114563419047,-1.654688027455092,0.3794568797611866,-1.0273133688413865,0.2484502465428582,1.277614752962866,1
180,-0.9249440881237205,-0.3960778140818611,1.0052334600046928,-1.0470791770882193,1.7365241948920234,0.10976110651611237,1
181,1.22448533753963,-1.0481785393036862,-0.4471799512078909,1.211839178541646,-1.9298922827214842,0.5176249528200461,1
182,-0.311349479305071,-0.07659190180597275,0.40496340885841325,-1.7025692614129637,2.1245546980187466,-0.2653885179064945,1
183,0.001268055648071531,-0.9576420746054207,0.7616214855687092,1.6971358405188934,-1.130266888338824,-0.5043737860082101,1
184,0.17936887233062448,-0.039419527156246525,0.4240322322582586,0.858651654360977,0.12936215532991813,-1.7021882017124148,1
185,2.0723539755218545,2.0488790492077937,-2.0187775906986665,0.1630461003551611,-0.07936825702284539,-1.3450381921864851,1
186,1.5048734149397704,1.7207427832978441,-2.1128037126343764,0.49650463199782596,-1.4964958590289636,1.420505879122505,1
187,-0.09373928267757115,-0.03418624656667213,0.3441377210361939,-1.1899013380446348,1.7502512508727794,-0.29704385697871827,1
188,-0.4835761676644092,-0.8579905277490554,1.0456961435034888,-0.2914658517858005,1.0412914433793137,-0.4175896375226174,1
189,0.7248150329508762,0.9211851003185499,-1.3056908860513499,0.28111640669739757,-1.2464980455306713,1.7892423767156713,1
190,0.6692892755465687,-0.9874275833920465,0.05101974934133818,2.405933465017657,-2.6220322741804583,0.37882301477903496,1
191,1.5450730492934381,1.9015495014825632,-1.5199429538501006,0.12471877708403667,0.2820178659917635,-1.8374701714450383,1
192,2.250109258827579,1.522161996153144,-2.0176822861857953,0.4760137490567429,-0.73910706644761,-1.200995808045845,1
193,-0.20445720601688006,0.5975827687392701,-0.20996440148162393,-1.8303621769960807,1.8035589367552232,0.8904863064985958,1
194,0.4754333924329575,-2.016197545610169,0.5245578345981803,1.2459762856993615,-1.7376247696802127,0.5349396075287451,1
195,2.0848492080250436,0.7689352407983848,-1.4637014277467335,0.41801979185329463,-0.4916381985233331,-1.7690270606849672,1
196,-1.2353976002579778,-1.807599442903144,1.8499582052340426,0.33466347534407603,0.3222558919628874,0.476523163644051,1
197,-1.2478337576427692,-1.5719217337537885,1.7942281043770385,-0.03596622233049471,0.8046669396880138,0.2241920829277313,1
198,-0.9251626070161085,1.7313428542884903,-0.025893909279045113,-0.7032814495385957,1.4576738782528873,0.24504794158752552,1
199,1.1257029007844435,1.559360615843746,-1.025436313933,0.21354076825941848,0.42065012050277095,-1.6864864423088224,1
200,1.6769480150353355,2.2431488825858534,-2.2163068114240194,-0.06410703904046933,-0.4484096861863801,0.21361424741836332,1
201,-0.07879910059950307,2.1371533402357255,-0.7995178508031553,-0.9294828230593428,1.3888013610892544,-0.1412174454603204,1
202,-1.9586050052813002,-1.1767414083436099,1.5442294242880168,-0.408242989026382,0.361355423977505,2.665772085379054,1
203,1.8542685938922414,-0.5478587941003349,-1.148435612744279,1.1393877495648672,-2.1298491752615183,0.5736185935010609,1
204,2.439553878989152,1.3768705533912877,-1.779814491886126,0.7634177741541046,-0.5066223255459166,-1.9456377282055275,1
205,-0.6306024122932249,-1.3527536071203543,1.4046287779425288,1.3229278787851073,-0.49702634231362863,-0.17927180264973264,1
206,0.7428133934790103,1.8876903779650465,-1.6511756525337415,-0.7976442749324437,0.1257967413090172,1.2613303417678428,1
207,0.438113148119677,-1.119577278661727,0.3206343379991174,1.9958968241454902,-2.0360922786893054,0.4265594029679532,1
208,1.1675402424972492,-1.1183993728263957,-0.41771465090373605,1.6169710365413001,-2.403259468677919,0.8289669857759879,1
209,-2.80853457664627,-2.030189604299705,2.733207771118338,-0.623918612221523,1.2516099735122235,1.5143902060648693,1
210,0.31822884953628294,0.12080373698399594,-0.3383329258909533,1.608378855869284,-1.8460121211309117,0.8068061889869725,1
211,-0.1711172843176002,0.42277344848939136,-0.23178127699100803,-1.9258725739979283,1.7139661841877034,0.9908668179380499,1
212,-0.7553254106526552,0.4342108920881049,0.5638311567756416,1.2335601607787607,-0.42701236579202806,-0.5423224053208102,1
213,-0.5357930069060995,0.5793993069192284,0.36076994793082273,1.5170663541391822,-0.751920158264408,-0.38030714684344896,1
214,-2.1955462707013313,0.28452744667308866,1.351218345199317,-1.1703955586310828,1.9618134250014734,1.2250109839605505,1
215,-0.3101462252411251,-0.2284293495562566,0.4764755778953329,-1.7159825856178323,2.130358166611116,-0.22886470274544313,1
216,0.23016673290406642,-0.5017737502243586,-0.24357023439925118,-1.0357385286984901,0.2769910425796954,1.8940620893335227,1
217,-1.0493240968918378,-2.0487566286392758,1.6614410535916573,0.71100890450287,-0.4862075228506689,0.9164416975874359,1
218,-1.167243855494454,-0.5135514121047076,1.220820240317642,-0.9008258334582471,1.6616710464943698,0.29729538742220807,1
219,1.989238499142203,0.5770576586023095,-1.770876950728343,0.5734073219354281,-1.5488650656476013,0.2632970022821436,1
220,-0.5349214303596008,-0.019160863656061955,0.48803386531072285,1.7002692249598574,-1.2782837883540743,0.27343406714803525,1
221,0.209772696940418,-0.8151984061462185,0.778241112750477,0.5427952244856767,0.4082612918094768,-1.6264464635307252,1
222,0.530914213159997,-0.39714314259051353,0.21654894080529258,-0.03121566735068726,0.5980846195307561,-1.0499649975201348,1
223,0.42026960223468446,1.8167694135181853,-1.3898859727304906,-1.297947852272372,0.7552149225642608,1.2868888571815376,1
224,0.9927116636924235,-1.557133324149008,-0.20642323155580444,0.4394577599683398,-1.4167258835365333,1.5199354894439634,1
225,-1.110479560411169,1.3357614559598827,0.386617918438353,-0.22081655745576786,1.2193342898811876,-0.056262372439670694,1
226,1.8258908819000568,0.8311465944006595,-0.9683642257064049,1.1588932951623536,-0.4385842702744469,-2.1475181476758705,1
227,0.8651598601579584,-0.4080939683510111,-0.5520609266881962,-1.3067811234343814,0.6597251618649363,0.7469685289809316,1
228,1.690456165605442,-0.9386304005965521,-0.731934376588066,0.24904418165660025,-0.9610871698238423,0.1919707127290422,1
229,1.3314231965074481,-1.5389632233321622,-0.3778112699864721,0.9061002709403216,-1.8692628377379799,1.004115473087868,1
230,0.10142580745798124,0.909223386445277,-0.8158984870907844,-2.0871088874720085,1.465961107193698,1.8162574690986397,1
231,-0.0439403953361468,-1.2119294000716319,1.0277629595819795,0.7088080003044677,0.09084812345171245,-1.1090191141762136,1
232,-0.7047871735879886,-0.9413865174051519,1.258178722831333,-0.8200581020150466,1.690241856684572,-0.6221674877510626,1
